Starting OpenPose demo...
Configuring OpenPose...
Starting thread(s)...
Auto-detecting all available GPUs... Detected 1 GPU(s), using 1 of them starting at GPU 0.
247.597946 592.056213 0.876128 
197.703690 627.506104 0.890805 
218.193771 627.496399 0.874376 
218.321014 698.083374 0.896533 
262.489990 715.547058 0.816247 
179.983047 627.451477 0.815005 
203.565933 706.871521 0.231184 
244.802216 718.653442 0.473127 
153.593369 768.772949 0.788993 
174.149246 774.569275 0.775552 
197.680573 880.580566 0.912632 
129.915848 983.603638 0.812552 
133.058167 765.840393 0.748801 
147.690674 895.231262 0.806836 
121.140114 1001.128540 0.741025 
241.798996 577.464478 0.893285 
0.000000 0.000000 0.000000 
212.452744 580.378601 0.877255 
0.000000 0.000000 0.000000 
174.142044 1024.811646 0.284354 
165.304535 1021.822021 0.250418 
103.472847 1018.787109 0.435905 
171.107956 1024.726440 0.631262 
156.491547 1024.727051 0.625026 
109.387939 998.311646 0.638989 
 
247.597672 592.056274 0.875996 
197.704834 627.506226 0.890869 
218.194260 627.496948 0.874523 
218.322632 698.084106 0.897222 
262.490997 715.548157 0.815667 
179.984650 627.451294 0.814780 
203.566055 706.875000 0.232515 
244.803619 718.654175 0.471927 
153.593124 768.773132 0.788809 
174.147675 774.569458 0.775464 
197.680954 880.580383 0.912387 
129.916229 983.604065 0.812974 
133.059311 765.841736 0.748261 
147.692429 895.230652 0.807041 
121.138641 1001.130676 0.741149 
241.798813 577.463684 0.893422 
0.000000 0.000000 0.000000 
212.453110 580.380066 0.876849 
0.000000 0.000000 0.000000 
174.149857 1024.821899 0.283933 
165.318375 1021.828796 0.250761 
103.471771 1018.788574 0.436501 
171.117523 1024.733887 0.631255 
156.497253 1024.733032 0.623356 
109.388687 998.310364 0.639286 
 
247.658569 594.918945 0.898504 
197.739899 630.321411 0.893849 
218.239532 630.307800 0.884324 
218.262543 698.047363 0.905990 
265.409515 715.624817 0.871308 
177.244949 627.502625 0.809714 
197.735611 706.865356 0.147167 
244.788483 718.746643 0.238668 
153.590897 771.700867 0.784305 
174.206268 777.546997 0.782696 
197.657120 883.396667 0.913398 
129.899155 995.285645 0.822314 
133.026077 768.717285 0.744805 
150.446182 895.276733 0.825482 
124.055153 1001.298706 0.756998 
241.868454 577.520630 0.902451 
0.000000 0.000000 0.000000 
215.375427 583.239624 0.866870 
0.000000 0.000000 0.000000 
177.157639 1024.811279 0.239064 
171.190247 1021.861511 0.214531 
103.548576 1021.756531 0.490544 
174.101288 1027.650513 0.600627 
159.482864 1027.701050 0.566638 
112.294327 1004.158875 0.623366 
 
247.713516 594.960449 0.903103 
197.816452 630.344360 0.884824 
218.297546 633.248840 0.882124 
218.246002 698.164307 0.888525 
265.430389 715.730225 0.879901 
180.076202 627.472778 0.808320 
194.775101 703.921692 0.104783 
244.822388 718.775879 0.179570 
153.555496 780.412842 0.778845 
174.147461 783.379211 0.784058 
197.526871 883.549805 0.891198 
130.017548 998.330078 0.871750 
132.994583 771.660400 0.730693 
150.558441 898.186462 0.859077 
118.269829 1001.204041 0.800577 
244.656998 580.318604 0.900997 
0.000000 0.000000 0.000000 
218.273865 583.336182 0.883418 
0.000000 0.000000 0.000000 
174.179703 1021.845337 0.214359 
162.361526 1021.724731 0.182701 
103.440613 1015.928833 0.546978 
177.121536 1024.729980 0.712327 
165.302734 1027.692017 0.648905 
115.254005 1009.997009 0.657697 
 
247.732758 595.084534 0.924000 
200.558578 633.246521 0.885692 
221.090576 636.275940 0.898057 
218.293823 700.989807 0.890605 
262.466583 718.640747 0.861210 
180.106445 630.311462 0.797217 
191.808487 709.848206 0.182136 
244.697937 721.709961 0.316337 
153.610062 774.590576 0.781763 
174.217316 780.440308 0.787131 
197.636093 883.369080 0.887759 
138.811905 998.196045 0.794761 
133.012100 768.752808 0.742712 
150.716415 895.249268 0.838587 
118.265778 1001.238159 0.800481 
244.680176 580.432495 0.883060 
0.000000 0.000000 0.000000 
221.068375 589.146362 0.889715 
0.000000 0.000000 0.000000 
177.063202 1024.792969 0.118371 
171.085236 1024.675415 0.117633 
103.484245 1015.963135 0.602202 
180.073242 1024.757935 0.596052 
171.223114 1027.672974 0.571471 
127.046066 1007.047241 0.569015 
 
247.710068 597.904236 0.922280 
200.510986 633.322632 0.884975 
221.101471 639.110107 0.895283 
218.311432 706.827576 0.873925 
265.303253 718.795532 0.857569 
180.004288 630.422913 0.799661 
180.055084 712.785522 0.156171 
244.702927 724.617249 0.273856 
153.551849 783.316284 0.799155 
174.141006 786.244812 0.805221 
194.702438 886.466553 0.839217 
144.689224 998.181396 0.820796 
132.980408 774.576477 0.737476 
153.551392 901.110840 0.856318 
121.216316 1001.208008 0.829670 
244.686203 583.343872 0.863461 
0.000000 0.000000 0.000000 
221.108475 592.114929 0.912024 
0.000000 0.000000 0.000000 
177.056702 1024.641846 0.138105 
171.171234 1024.629761 0.126640 
103.570885 1015.904480 0.635755 
183.015289 1021.810669 0.679979 
174.187546 1024.743042 0.682402 
130.035461 1004.250061 0.579636 
 
247.770889 597.968628 0.935101 
200.593826 636.268738 0.890319 
221.188644 642.062805 0.930512 
218.314957 709.796082 0.879156 
265.403046 724.571289 0.828264 
180.099014 633.345581 0.791002 
185.908539 715.629272 0.197134 
241.838181 733.380798 0.295017 
153.591537 783.320862 0.795046 
174.178116 786.248047 0.811587 
188.853043 892.347107 0.814781 
147.664505 1004.134644 0.823699 
133.019653 774.607605 0.727883 
153.685516 901.122803 0.852826 
121.184921 1001.253906 0.852667 
244.727921 589.135986 0.866388 
0.000000 0.000000 0.000000 
221.117844 597.818054 0.945053 
0.000000 0.000000 0.000000 
174.123703 1021.884766 0.090894 
171.174469 1021.862610 0.089274 
106.339951 1015.921326 0.723251 
188.832718 1027.639648 0.624755 
177.016922 1033.536011 0.616634 
132.920654 1021.735657 0.669954 
 
247.840363 600.905457 0.921984 
200.642944 639.229492 0.895862 
221.266464 644.920349 0.953022 
218.302399 715.621094 0.921392 
265.392670 736.299133 0.828446 
180.089584 639.144531 0.795638 
168.296158 712.772034 0.146954 
227.153336 739.187256 0.197960 
153.599640 783.340637 0.798250 
174.226257 786.236206 0.820419 
191.757477 895.269165 0.801719 
147.661697 1001.245361 0.820907 
132.989227 777.548340 0.737734 
156.594223 903.928467 0.844885 
124.043068 1001.241211 0.854615 
244.815872 595.030457 0.899655 
0.000000 0.000000 0.000000 
221.160614 597.955078 0.980271 
0.000000 0.000000 0.000000 
174.083893 1024.692383 0.092165 
171.135406 1024.645020 0.092753 
106.368561 1015.888855 0.699214 
182.961227 1024.849731 0.579620 
174.135437 1030.628906 0.568620 
132.954514 1018.801758 0.604425 
 
247.869858 600.979309 0.917859 
200.618164 644.901367 0.916027 
221.331680 645.051331 0.965118 
221.068893 715.839783 0.962979 
265.404266 739.333130 0.884828 
179.987228 642.143372 0.824679 
156.565399 715.625061 0.177167 
221.183365 742.179138 0.206408 
153.500809 786.236023 0.821859 
174.149277 786.387817 0.819437 
197.581131 889.409424 0.841218 
150.475662 1001.234070 0.832273 
132.890839 780.495239 0.761568 
159.452423 903.953613 0.837909 
124.062004 1001.349548 0.838412 
244.822189 597.855591 0.933965 
0.000000 0.000000 0.000000 
221.125076 598.079163 0.989248 
0.000000 0.000000 0.000000 
177.111664 1024.701416 0.137111 
174.096375 1021.897705 0.119828 
103.588966 1015.953979 0.660133 
194.715485 1024.899658 0.789308 
177.197174 1030.697266 0.729714 
135.860306 1015.921814 0.574635 
 
250.615234 600.910095 0.911377 
200.707413 645.101562 0.923487 
224.081589 647.880493 0.962286 
218.269012 715.820984 0.951766 
256.604431 739.387573 0.849969 
180.118591 645.113525 0.836928 
162.415863 715.650818 0.140619 
221.155701 742.171753 0.125404 
153.448700 786.356995 0.844068 
174.093277 789.218628 0.833082 
197.779892 889.428284 0.874071 
150.565796 1001.190552 0.858120 
130.143265 786.229736 0.799502 
159.489349 904.011108 0.857857 
124.117668 1001.325684 0.852397 
244.792862 597.847412 0.914384 
0.000000 0.000000 0.000000 
221.139740 600.967041 0.974190 
0.000000 0.000000 0.000000 
171.194260 1024.690552 0.110134 
168.169296 1024.656738 0.094255 
106.398087 1015.936462 0.663561 
188.917465 1024.886719 0.718201 
177.091492 1030.615356 0.701090 
138.845169 1012.983948 0.592193 
 
250.783112 603.824463 0.868484 
203.556030 648.064087 0.891686 
224.136627 648.152222 0.922135 
218.289200 718.637451 0.943304 
262.421997 742.281738 0.848894 
185.967880 648.025696 0.827299 
177.067200 721.583862 0.177479 
221.259216 751.007812 0.228516 
153.459442 789.276367 0.836897 
174.019379 789.423035 0.801518 
200.704987 892.341736 0.840673 
150.561722 1001.129944 0.834348 
132.929611 786.438416 0.797798 
159.511703 906.962952 0.843189 
124.087006 1004.116516 0.826023 
244.913269 598.011414 0.932246 
0.000000 0.000000 0.000000 
221.216934 603.840637 0.960419 
0.000000 0.000000 0.000000 
165.274994 1024.866577 0.097688 
168.128922 1024.812378 0.091396 
106.372673 1018.764465 0.660946 
188.822266 1027.792603 0.582935 
177.021500 1033.589478 0.588111 
138.845734 1007.163879 0.562651 
 
250.793427 615.617981 0.848496 
203.646957 650.958618 0.868741 
224.244934 653.888184 0.869627 
221.090759 724.496216 0.909376 
262.433563 742.373169 0.847131 
188.826187 648.136780 0.815397 
185.936859 724.566162 0.176494 
230.047745 745.233948 0.273516 
153.488953 789.310486 0.834638 
174.061905 792.201782 0.803471 
200.765518 898.120972 0.831506 
150.503372 998.314575 0.819316 
132.951157 789.194519 0.793464 
162.422455 906.967102 0.832221 
124.098633 1004.162292 0.812229 
247.643860 601.027710 0.929764 
0.000000 0.000000 0.000000 
221.286880 609.715515 0.918777 
0.000000 0.000000 0.000000 
168.223801 1024.741943 0.104364 
168.228409 1024.708618 0.097498 
106.373291 1018.787415 0.645961 
182.958069 1030.645508 0.494928 
174.205124 1033.565552 0.515186 
135.924164 1004.229431 0.560106 
 
250.780838 618.497314 0.873335 
203.642548 656.834045 0.848579 
224.262375 662.651917 0.872279 
221.151260 730.413391 0.895675 
259.558441 745.213623 0.803916 
188.848907 651.046875 0.799286 
174.182220 733.321289 0.221422 
224.250092 756.963928 0.382765 
150.683990 789.408691 0.824470 
174.028900 792.271301 0.801809 
203.674545 901.083496 0.834061 
150.684204 998.330383 0.843929 
130.043350 789.336304 0.796916 
168.291534 909.924438 0.827038 
121.186218 1007.090637 0.809178 
247.630127 603.865601 0.922197 
0.000000 0.000000 0.000000 
221.295364 615.614441 0.902105 
0.000000 0.000000 0.000000 
138.817169 1027.680054 0.122916 
130.129364 1024.832642 0.119209 
103.620064 1018.822449 0.680395 
180.078873 1033.605835 0.477321 
174.161362 1036.480347 0.506627 
141.770355 1004.110901 0.606482 
 
250.728622 621.363892 0.903064 
203.608627 659.830872 0.853548 
224.218079 665.552307 0.888839 
221.179459 733.335571 0.907881 
259.540405 750.982727 0.793038 
185.963486 656.854431 0.779070 
159.458984 727.458923 0.247406 
221.312164 762.813354 0.323218 
150.699570 792.257874 0.817833 
174.038605 795.183777 0.799786 
206.506363 904.076111 0.862767 
150.658249 998.366333 0.845074 
130.066422 792.180481 0.784306 
171.173050 910.021301 0.827876 
121.212242 1004.235413 0.829933 
244.924896 606.836609 0.890401 
0.000000 0.000000 0.000000 
221.294983 618.578979 0.922023 
0.000000 0.000000 0.000000 
138.898865 1024.821533 0.104608 
132.936859 1024.671143 0.106837 
106.352203 1015.928589 0.674261 
180.105270 1027.764771 0.480055 
174.178925 1030.690552 0.491691 
141.767899 1004.121887 0.595291 
 
250.645950 621.505066 0.924129 
203.634674 665.568848 0.862163 
224.208313 665.671936 0.908610 
221.211502 736.270996 0.931929 
262.387238 748.064514 0.796677 
188.842361 662.729370 0.778759 
174.099472 736.263000 0.234881 
227.096008 762.703064 0.326938 
150.729858 795.158813 0.811156 
174.086929 798.147461 0.801802 
209.466995 904.161194 0.862232 
150.692368 1001.197876 0.859935 
130.082382 792.283752 0.780525 
171.119095 912.903809 0.821426 
121.201790 1004.189453 0.840094 
244.844055 612.729675 0.876685 
0.000000 0.000000 0.000000 
221.237320 621.434082 0.951721 
0.000000 0.000000 0.000000 
130.134308 1024.755615 0.113258 
129.930771 1021.911194 0.113036 
106.399338 1013.026978 0.688645 
177.212311 1033.558350 0.422726 
174.061783 1036.492432 0.445395 
141.777542 1004.211426 0.627818 
 
250.678146 621.558533 0.921407 
203.553497 668.472168 0.893527 
224.155472 668.520081 0.944496 
221.317093 739.097595 0.964392 
265.411011 745.135559 0.843753 
185.888046 668.484558 0.806480 
180.012863 745.167175 0.231511 
